nomor_masuk,tanggal_masuk,nama_barang,kuantum_masuk,Bulan_masuk,nomor_jual,tanggal_jual,nama_pembeli,kuantum_jual,nominal,Bulan_jual,Hari
20,2020-09-14,BERAS,50000,2020-09,1212,2021-02-23,TOKO ALEXANDER Y. ,1250,13468750,2021-02,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1213,2021-02-23,TOKO MIKA ERNAWATI ,500,5387500,2021-02,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1217,2021-03-02,TOKO IRVA,400,4227600,2021-03,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1219,2021-03-03,TOKO BU YULI,500,5284500,2021-03,Wednesday
20,2020-09-14,BERAS,50000,2020-09,1221,2021-03-09,TOKO MOMONG ALPINA ,320,3382080,2021-03,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1225,2021-03-18,TOKO ABIZAR,50,528450,2021-03,Thursday
20,2020-09-14,BERAS,50000,2020-09,1227,2021-03-18,TOKO FATHULLAH ZIKRI,100,1056900,2021-03,Thursday
20,2020-09-14,BERAS,50000,2020-09,1230,2021-03-19,TOKO USAHA ,100,1056900,2021-03,Friday
20,2020-09-14,BERAS,50000,2020-09,1232,2021-03-19,TOKO MUNIR,40,666400,2021-03,Friday
20,2020-09-14,BERAS,50000,2020-09,1234,2021-03-22,TOKO KOTABARU,250,2642250,2021-03,Monday
20,2020-09-14,BERAS,50000,2020-09,1236,2021-03-22,TOKO BOB-i,100,1056900,2021-03,Monday
20,2020-09-14,BERAS,50000,2020-09,1251,2021-03-25,KARUNIA,150,1585350,2021-03,Thursday
20,2020-09-14,BERAS,50000,2020-09,1254,2021-03-26,TOKO ANUGRAH,500,5437500,2021-03,Friday
20,2020-09-14,BERAS,50000,2020-09,1256,2021-03-26,TOKO DWI RETNO SAMUDRO,500,5437500,2021-03,Friday
20,2020-09-14,BERAS,50000,2020-09,1259,2021-03-29,Warung Nak Zihan,20,333200,2021-03,Monday
20,2020-09-14,BERAS,50000,2020-09,1262,2021-03-30,TOKO HIDAYAH,300,3262500,2021-03,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1264,2021-04-06,TOKO BU YULI,2000,20412000,2021-04,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1266,2021-04-06,TOKO RIZKI SAKYAH,200,2041200,2021-04,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1268,2021-04-06,TOKO ENDANG SUSILAWATI ,5000,54375000,2021-04,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1269,2021-04-06,TOKO YAKOB ,6000,65250000,2021-04,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1270,2021-04-06,TOKO HERMANTO ,6000,65250000,2021-04,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1271,2021-04-06,TOKO YULIANA ,1000,10875000,2021-04,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1272,2021-04-06,TOKO GERRY GUMILANG ,1860,20227500,2021-04,Tuesday
20,2020-09-14,BERAS,50000,2020-09,1273,2021-04-07,TOKO KHET MEN ,1000,10875000,2021-04,Wednesday
20,2020-09-14,BERAS,50000,2020-09,1274,2021-04-07,TOKO ENDANG HARTATI ,1000,10875000,2021-04,Wednesday
20,2020-09-14,BERAS,50000,2020-09,1275,2021-04-07,TOKO FEBRIANTI INDAH LESTARI ,3500,38062500,2021-04,Wednesday
20,2020-09-14,BERAS,50000,2020-09,1276,2021-04-07,TOKO YENNI SUSILAWATI ,5000,54375000,2021-04,Wednesday
20,2020-09-14,BERAS,50000,2020-09,1277,2021-04-07,TOKO URAI INA KURNIA ,2000,21750000,2021-04,Wednesday
20,2020-09-14,BERAS,50000,2020-09,1278,2021-04-08,TOKO ALEXANDER Y. ,2000,21750000,2021-04,Thursday
20,2020-09-14,BERAS,50000,2020-09,1279,2021-04-08,TOKO AGUSTINUS ,1000,10875000,2021-04,Thursday
20,2020-09-14,BERAS,50000,2020-09,1280,2021-04-08,TOKO APRIYANTO ,3930,42738750,2021-04,Thursday
20,2020-09-14,BERAS,50000,2020-09,1281,2021-04-08,TOKO ARI YANTO ,1000,10875000,2021-04,Thursday
20,2020-09-14,BERAS,50000,2020-09,1282,2021-04-08,TOKO NURFADILAH ,670,7286250,2021-04,Thursday
20,2020-09-14,BERAS,50000,2020-09,1283,2021-04-08,TOKO SIMON SUMARDI ,1000,10875000,2021-04,Thursday
20,2020-09-14,BERAS,50000,2020-09,1286,2021-04-08,TOKO KINORA,250,2718750,2021-04,Thursday
21,2020-09-17,BERAS,100,2020-09,1,2020-01-02,TOKO HERUNIAWATI,1000,9840000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,3,2020-01-02,TOKO APRILIA SUKRISNI,6000,62910000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,6,2020-01-02,TOKO MAJU TERUS,820,8597700,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,7,2020-01-02,TOKO MAJU TERUS,550,5412000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,9,2020-01-03,KOPERASI BRI MELAWI,1180,12372300,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,12,2020-01-06,TOKO DEB,500,4920000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,14,2020-01-06,TOKO FATHULLAH ZIKRI,500,4920000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,16,2020-01-06,TOKO FAHRI,200,1968000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,18,2020-01-07,TOKO KEDAI YUDA,250,2621250,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,19,2020-01-07,TOKO KEDAI YUDA,500,4920000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,21,2020-01-07,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,250,2621250,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,22,2020-01-07,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,450,4428000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,24,2020-01-09,Harya Sari,200,2097000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,25,2020-01-09,Harya Sari,600,5904000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,27,2020-01-09,TOKO SUPER STOCK,300,3145500,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,28,2020-01-09,TOKO SUPER STOCK,700,6888000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,30,2020-01-10,TOKO HARYATI ,3000,31500000,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,31,2020-01-10,TOKO KARDI ,1000,10500000,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,32,2020-01-10,TOKO KHET MEN ,1000,10500000,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,33,2020-01-10,TOKO ENDANG HARTATI ,500,5250000,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,34,2020-01-10,TOKO DWI SUSILO ,500,5250000,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,35,2020-01-10,TOKO CAH HERU ,500,5250000,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,36,2020-01-10,TOKO AANG  DARMAWAN ,500,5250000,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,37,2020-01-10,TOKO DIDIK PRIOJADMIKO ,500,5250000,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,38,2020-01-10,TOKO HENI LAY ,4000,42000000,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,39,2020-01-10,TOKO APRIYANTO ,3000,31500000,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,40,2020-01-10,Warung Nak Zihan,500,5242500,2020-01,Friday
21,2020-09-17,BERAS,100,2020-09,44,2020-01-13,TOKO MUNIR,300,3145500,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,46,2020-01-13,TOKO KARYA BINJAI,200,2097000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,48,2020-01-13,TOKO KIAN KIONG ,1000,10500000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,49,2020-01-13,TOKO ANDREAS INDAH ,7000,73500000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,50,2020-01-13,TOKO KHET MEN ,1000,10500000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,51,2020-01-13,TOKO NURDIAH ,2500,26250000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,52,2020-01-14,KARUNIA,500,4920000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,54,2020-01-16,TOKO REVAN,550,5412000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,56,2020-01-16,TOKO DOA IBU,500,4920000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,58,2020-01-20,SAHABAT ANDA,900,8856000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,61,2020-01-20,TOKO AQIL,800,7872000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,64,2020-01-20,TOKO ABIZAR,700,6888000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,65,2020-01-21,TOKO SARDIYANTO ,500,5250000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,66,2020-01-21,TOKO DIDIK PRIOJADMIKO ,750,7875000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,67,2020-01-21,TOKO KIAN KIONG ,2000,21000000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,68,2020-01-21,TOKO ANDREAS INDAH ,4000,42000000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,69,2020-01-21,TOKO EKA SAPUTRA JAYA ,1000,10500000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,70,2020-01-21,TOKO FAKHLI HARUDI ,2400,25200000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,71,2020-01-22,ANDY,250,2460000,2020-01,Wednesday
21,2020-09-17,BERAS,100,2020-09,73,2020-01-22,TOKO IFAL,250,2460000,2020-01,Wednesday
21,2020-09-17,BERAS,100,2020-09,75,2020-01-22,Langkah Jaya,200,1968000,2020-01,Wednesday
21,2020-09-17,BERAS,100,2020-09,77,2020-01-23,TOKO ANDRI SUGIANTO ,10000,105000000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,78,2020-01-23,TOKO JESAYA GINTING ,10000,105000000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,79,2020-01-27,TOKO HIDAYAH,600,5904000,2020-01,Monday
21,2020-09-17,BERAS,100,2020-09,81,2020-01-28,TOKO BERKAH DUA PUTRA,500,5192500,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,83,2020-01-28,TOKO YENNI SUSILAWATI ,1000,10500000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,84,2020-01-28,TOKO ENDANG SUSILAWATI ,18000,189000000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,85,2020-01-28,TOKO HARYATI ,1800,18900000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,86,2020-01-28,TOKO ANDREAS INDAH ,3000,31500000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,87,2020-01-28,TOKO DIANA RISTA ,2000,21000000,2020-01,Tuesday
21,2020-09-17,BERAS,100,2020-09,88,2020-01-29,TOKO WARUNG SANTI,540,5607900,2020-01,Wednesday
21,2020-09-17,BERAS,100,2020-09,90,2020-01-30,TOKO JESAYA GINTING ,15000,157500000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,91,2020-01-30,TOKO ENDANG SUSILAWATI ,6000,63000000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,92,2020-01-30,TOKO DIDIK PRIOJADMIKO ,1000,10500000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,93,2020-01-30,TOKO BOB-i,600,5904000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,95,2020-01-30,TOKO BUMDES USAHA JAYA BERSAMA,700,6888000,2020-01,Thursday
21,2020-09-17,BERAS,100,2020-09,97,2020-02-03,TOKO DARKUM KOPERASI DISPERINDAG ,500,4920000,2020-02,Monday
21,2020-09-17,BERAS,100,2020-09,101,2020-02-03,TPK PASAR JUNJUNG BUIH,1000,9840000,2020-02,Monday
21,2020-09-17,BERAS,100,2020-09,102,2020-02-04,RUDIMAS,750,7380000,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,103,2020-02-05,TOKO BUNGUR,650,6396000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,105,2020-02-05,TOKO KIAN KIONG ,3000,31500000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,106,2020-02-05,TOKO KHET MEN ,1000,10500000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,107,2020-02-05,TOKO YENNI SUSILAWATI ,1500,15750000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,108,2020-02-05,TOKO ENDANG SUSILAWATI ,12000,126000000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,109,2020-02-05,TOKO SUKARDI ,2500,26250000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,110,2020-02-05,TOKO KARDI ,2500,26250000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,111,2020-02-05,TOKO ISNANI SITI RAFIAH ,1000,10500000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,112,2020-02-05,TOKO PANISITAWATI HERMINA PAULA ,4000,42000000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,113,2020-02-05,TOKO DENY WIDODO ,4000,42000000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,114,2020-02-05,TOKO HERU SUSANTO ,6000,63000000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,115,2020-02-05,TOKO RUDY ,4000,42000000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,116,2020-02-06,TOKO BUMDES TERTUNG,600,5904000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,118,2020-02-06,TOKO FEBRIANTI INDAH LESTARI ,2800,29400000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,119,2020-02-06,TOKO KARDI ,1100,11550000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,120,2020-02-06,TOKO KIAN KIONG ,1000,10500000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,121,2020-02-06,TOKO DIANA RISTA ,6000,63000000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,122,2020-02-06,TOKO FAKHLI HARUDI ,5600,58800000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,123,2020-02-07,TOKO ODONG SOBARI ,3000,31500000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,124,2020-02-07,TOKO CUCUM ,1500,15750000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,125,2020-02-07,TOKO KHET MEN ,1000,10500000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,126,2020-02-07,TOKO JESAYA GINTING ,10000,105000000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,127,2020-02-07,TOKO SRI WAHYUNI ,500,5250000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,128,2020-02-10,TOKO DEWI AFRITA ,5000,52500000,2020-02,Monday
21,2020-09-17,BERAS,100,2020-09,129,2020-02-10,TOKO AANG  DARMAWAN ,750,7875000,2020-02,Monday
21,2020-09-17,BERAS,100,2020-09,130,2020-02-10,TOKO DIDIK PRIOJADMIKO ,1500,15750000,2020-02,Monday
21,2020-09-17,BERAS,100,2020-09,131,2020-02-10,TOKO ENDANG HARTATI ,1500,15750000,2020-02,Monday
21,2020-09-17,BERAS,100,2020-09,132,2020-02-10,TOKO FAKHLI HARUDI ,8000,84000000,2020-02,Monday
21,2020-09-17,BERAS,100,2020-09,133,2020-02-11,TOKO RIZKI SAKYAH,750,7367250,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,137,2020-02-12,TOKO RAHMAD,1000,9823000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,139,2020-02-13,TOKO SUKA SUKA,800,7858400,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,140,2020-02-14,TOKO YOGI,850,8349550,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,141,2020-02-17,TOKO IRVA,850,8349550,2020-02,Monday
21,2020-09-17,BERAS,100,2020-09,143,2020-02-18,Ummi,750,7367250,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,144,2020-02-19,TOKO TOPIN,850,8349550,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,145,2020-02-19,TOKO DHEMA,750,7367250,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,146,2020-02-20,TOKO SIGID PAMBUDI ,2000,21000000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,147,2020-02-20,TOKO SYARBINUS PANGKAS ,8000,84000000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,148,2020-02-20,TOKO SUKARDI ,7300,76650000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,149,2020-02-20,TOKO ANDRI SUGIANTO ,15000,157500000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,150,2020-02-20,TOKO SRI WAHYUNI ,1000,10500000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,151,2020-02-20,TOKO AGUSTINUS ,6400,67200000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,152,2020-02-20,TOKO ARI YANTO ,3600,37800000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,153,2020-02-20,TOKO SAPARNI ,4800,50400000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,154,2020-02-20,TOKO SIMON SUMARDI ,1300,13650000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,155,2020-02-20,TOKO EKO BUDI WINASIS ,1020,10710000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,156,2020-02-20,TOKO HERI HARYANTO ,1000,10500000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,157,2020-02-20,TOKO EKA SAPUTRA JAYA ,5000,52500000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,158,2020-02-21,TOKO FEBRIANTI INDAH LESTARI ,3500,36750000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,159,2020-02-21,TOKO ENDANG SUSILAWATI ,18000,189000000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,160,2020-02-21,TOKO DEWI AFRITA ,5000,52500000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,161,2020-02-21,TOKO DIANA RISTA ,4000,42000000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,162,2020-02-21,TOKO NURFADILAH ,5500,57750000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,163,2020-02-21,TOKO MARDIUS ,2000,21000000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,164,2020-02-21,TOKO ANTONIUS ,10000,105000000,2020-02,Friday
21,2020-09-17,BERAS,100,2020-09,165,2020-02-25,TOKO BERKAT USAHA,700,6876100,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,169,2020-02-25,TOKO SILVIANA ,500,4911500,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,173,2020-02-25,TOKO KIAN KIONG ,4000,42000000,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,174,2020-02-25,TOKO KHET MEN ,1000,10500000,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,175,2020-02-25,TOKO YENNI SUSILAWATI ,1500,15750000,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,176,2020-02-25,TOKO KARDI ,2600,27300000,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,177,2020-02-25,TOKO SUNDARIANTO ,900,9450000,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,178,2020-02-25,TOKO QOYIM MASYAHARI ,500,5250000,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,179,2020-02-25,TOKO HENI LAY ,1000,10500000,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,180,2020-02-25,TOKO SOFIAN ,3000,31500000,2020-02,Tuesday
21,2020-09-17,BERAS,100,2020-09,181,2020-02-26,TOKO. M. FAHRIZA,400,3929200,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,183,2020-02-26,MEKAR SARI,600,5893800,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,185,2020-02-26,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,400,4800000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,186,2020-02-26,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,160,3680000,2020-02,Wednesday
21,2020-09-17,BERAS,100,2020-09,187,2020-02-27,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,4,92000,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,188,2020-02-27,ANAPSA,500,4911500,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,190,2020-02-27,TOKO BU YULI,700,6876100,2020-02,Thursday
21,2020-09-17,BERAS,100,2020-09,194,2020-03-03,TOKO SIDAK,100,1030000,2020-03,Tuesday
21,2020-09-17,BERAS,100,2020-09,195,2020-03-03,TOKO SIDAK,850,8340200,2020-03,Tuesday
21,2020-09-17,BERAS,100,2020-09,198,2020-03-03,TOKO ANUGRAH,240,2448000,2020-03,Tuesday
21,2020-09-17,BERAS,100,2020-09,199,2020-03-03,TOKO ANUGRAH,750,7359000,2020-03,Tuesday
21,2020-09-17,BERAS,100,2020-09,200,2020-03-04,TOKO CHALLISTA,300,3060000,2020-03,Wednesday
21,2020-09-17,BERAS,100,2020-09,201,2020-03-04,TOKO CHALLISTA,350,3434200,2020-03,Wednesday
21,2020-09-17,BERAS,100,2020-09,202,2020-03-05,TOKO ASSYAKIRIN,350,3570000,2020-03,Thursday
21,2020-09-17,BERAS,100,2020-09,204,2020-03-06,TOKO USAHA ,300,2943600,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,206,2020-03-06,TOKO MAJU TERUS,500,4906000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,210,2020-03-06,TOKO FEBRIANTI INDAH LESTARI ,2000,21000000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,211,2020-03-06,TOKO KHET MEN ,1000,10500000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,212,2020-03-06,TOKO EKA SAPUTRA JAYA ,4000,42000000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,213,2020-03-09,TOKO LANSIA,150,1530000,2020-03,Monday
21,2020-09-17,BERAS,100,2020-09,214,2020-03-09,TOKO LANSIA,650,6377800,2020-03,Monday
21,2020-09-17,BERAS,100,2020-09,216,2020-03-09,TOKO HERUNIAWATI,700,6868400,2020-03,Monday
21,2020-09-17,BERAS,100,2020-09,218,2020-03-10,TOKO ANTONIUS ,10000,105000000,2020-03,Tuesday
21,2020-09-17,BERAS,100,2020-09,219,2020-03-10,TOKO SARDIYANTO ,750,7875000,2020-03,Tuesday
21,2020-09-17,BERAS,100,2020-09,220,2020-03-10,TOKO IDAWATI ,510,5355000,2020-03,Tuesday
21,2020-09-17,BERAS,100,2020-09,221,2020-03-10,TOKO MIKA ERNAWATI ,1000,10500000,2020-03,Tuesday
21,2020-09-17,BERAS,100,2020-09,222,2020-03-10,TOKO FAKHLI HARUDI ,8000,84000000,2020-03,Tuesday
21,2020-09-17,BERAS,100,2020-09,223,2020-03-11,TOKO HERWIN ,20460,214830000,2020-03,Wednesday
21,2020-09-17,BERAS,100,2020-09,224,2020-03-11,TOKO DIANA RISTA ,4000,42000000,2020-03,Wednesday
21,2020-09-17,BERAS,100,2020-09,225,2020-03-11,Warung Nak Zihan,900,8830800,2020-03,Wednesday
21,2020-09-17,BERAS,100,2020-09,228,2020-03-11,TOKO ABANG HERIYANSYAH ,700,6868400,2020-03,Wednesday
21,2020-09-17,BERAS,100,2020-09,230,2020-03-12,SAHABAT ANDA,800,7849600,2020-03,Thursday
21,2020-09-17,BERAS,100,2020-09,233,2020-03-13,TOKO CAH HERU ,750,7875000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,234,2020-03-13,TOKO ISNANI SITI RAFIAH ,1000,10500000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,235,2020-03-13,TOKO DIDIK PRIOJADMIKO ,4000,42000000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,236,2020-03-13,TOKO ANTONIUS ,15000,157500000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,237,2020-03-13,TOKO HERWIN ,10450,109725000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,238,2020-03-13,TOKO ARI YANTO ,7200,75600000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,239,2020-03-13,TOKO AGUSTINUS ,4700,49350000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,240,2020-03-17,TOKO AQIL,900,8840700,2020-03,Tuesday
21,2020-09-17,BERAS,100,2020-09,243,2020-03-17,TOKO SIGID PAMBUDI ,600,5893800,2020-03,Tuesday
21,2020-09-17,BERAS,100,2020-09,246,2020-03-18,TOKO. BUMDES JAYA ,700,6876100,2020-03,Wednesday
21,2020-09-17,BERAS,100,2020-09,248,2020-03-18,TOKO DEB,500,4911500,2020-03,Wednesday
21,2020-09-17,BERAS,100,2020-09,250,2020-03-19,TOKO ANDRI SUGIANTO ,9500,99750000,2020-03,Thursday
21,2020-09-17,BERAS,100,2020-09,251,2020-03-19,TOKO SYARBINUS PANGKAS ,7700,80850000,2020-03,Thursday
21,2020-09-17,BERAS,100,2020-09,252,2020-03-19,TOKO HENI LAY ,3000,31500000,2020-03,Thursday
21,2020-09-17,BERAS,100,2020-09,253,2020-03-19,TOKO SAPARNI ,8800,92400000,2020-03,Thursday
21,2020-09-17,BERAS,100,2020-09,254,2020-03-19,TOKO DIANA RISTA ,11000,115500000,2020-03,Thursday
21,2020-09-17,BERAS,100,2020-09,255,2020-03-20,TOKO FATHULLAH ZIKRI,300,3060000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,256,2020-03-20,TOKO FATHULLAH ZIKRI,600,5893800,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,257,2020-03-20,TOKO KEDAI YUDA,270,2754000,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,258,2020-03-20,TOKO KEDAI YUDA,500,4911500,2020-03,Friday
21,2020-09-17,BERAS,100,2020-09,259,2020-03-23,TOKO FAHRI,100,1030000,2020-03,Monday
21,2020-09-17,BERAS,100,2020-09,260,2020-03-23,TOKO FAHRI,900,8840700,2020-03,Monday
21,2020-09-17,BERAS,100,2020-09,262,2020-03-23,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,150,1545000,2020-03,Monday
21,2020-09-17,BERAS,100,2020-09,263,2020-03-23,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,700,6876100,2020-03,Monday
21,2020-09-17,BERAS,100,2020-09,265,2020-03-23,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,195,2340000,2020-03,Monday
21,2020-09-17,BERAS,100,2020-09,266,2020-03-23,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,78,1794000,2020-03,Monday
21,2020-09-17,BERAS,100,2020-09,267,2020-03-24,YAYASAN KESEJAHTERAAN PEGAWAI (YKP) BNI,2,46000,2020-03,Tuesday
